time,velocity,acceleration,height
3.53,-3.7849,-9.65242,59.9925
3.531,-3.79455,-9.65162,59.9888
3.532,-3.8042,-9.65081,59.985
3.533,-3.81385,-9.65,59.9812
3.534,-3.8235,-9.64919,59.9773
3.535,-3.83315,-9.64838,59.9735
3.536,-3.8428,-9.64756,59.9697
3.537,-3.85245,-9.64675,59.9658
3.538,-3.86209,-9.64593,59.962
3.539,-3.87174,-9.64511,59.9581
3.54,-3.88138,-9.64428,59.9543
3.541,-3.89103,-9.64346,59.9504
3.542,-3.90067,-9.64263,59.9465
3.543,-3.91031,-9.6418,59.9426
3.544,-3.91996,-9.64097,59.9387
3.545,-3.9296,-9.64014,59.9348
3.546,-3.93924,-9.63931,59.9308
3.547,-3.94888,-9.63847,59.9269
3.548,-3.95852,-9.63763,59.9229
3.549,-3.96815,-9.63679,59.919
3.55,-3.97779,-9.63595,59.915
3.551,-3.98743,-9.6351,59.911
3.552,-3.99706,-9.63426,59.907
3.553,-4.00669,-9.63341,59.903
3.554,-4.01633,-9.63256,59.899
3.555,-4.02596,-9.63171,59.895
3.556,-4.03559,-9.63085,59.891
3.557,-4.04522,-9.63,59.887
3.558,-4.05485,-9.62914,59.8829
3.559,-4.06448,-9.62828,59.8789
3.56,-4.07411,-9.62742,59.8748
3.561,-4.08374,-9.62655,59.8707
3.562,-4.09336,-9.62569,59.8666
3.563,-4.10299,-9.62482,59.8625
3.564,-4.11262,-9.62395,59.8584
3.565,-4.12224,-9.62308,59.8543
3.566,-4.13186,-9.6222,59.8502
3.567,-4.14148,-9.62133,59.8461
3.568,-4.15111,-9.62045,59.8419
3.569,-4.16073,-9.61957,59.8378
3.57,-4.17035,-9.61869,59.8336
3.571,-4.17996,-9.61781,59.8295
3.572,-4.18958,-9.61692,59.8253
3.573,-4.1992,-9.61603,59.8211
3.574,-4.20882,-9.61514,59.8169
3.575,-4.21843,-9.61425,59.8127
3.576,-4.22804,-9.61336,59.8085
3.577,-4.23766,-9.61246,59.8042
3.578,-4.24727,-9.61157,59.8
3.579,-4.25688,-9.61067,59.7957
3.58,-4.26649,-9.60977,59.7915
3.581,-4.2761,-9.60886,59.7872
3.582,-4.28571,-9.60796,59.7829
3.583,-4.29532,-9.60705,59.7787
3.584,-4.30493,-9.60614,59.7744
3.585,-4.31453,-9.60523,59.7701
3.586,-4.32414,-9.60432,59.7657
3.587,-4.33374,-9.60341,59.7614
3.588,-4.34335,-9.60249,59.7571
3.589,-4.35295,-9.60157,59.7527
3.59,-4.36255,-9.60065,59.7484
3.591,-4.37215,-9.59973,59.744
3.592,-4.38175,-9.5988,59.7397
3.593,-4.39135,-9.59788,59.7353
3.594,-4.40095,-9.59695,59.7309
3.595,-4.41054,-9.59602,59.7265
3.596,-4.42014,-9.59509,59.7221
3.597,-4.42973,-9.59415,59.7176
3.598,-4.43933,-9.59322,59.7132
3.599,-4.44892,-9.59228,59.7088
3.6,-4.45851,-9.59134,59.7043
3.601,-4.46811,-9.5904,59.6999
3.602,-4.4777,-9.58945,59.6954
3.603,-4.48729,-9.58851,59.6909
3.604,-4.49687,-9.58756,59.6864
3.605,-4.50646,-9.58661,59.6819
3.606,-4.51605,-9.58566,59.6774
3.607,-4.52563,-9.58471,59.6729
3.608,-4.53522,-9.58375,59.6684
3.609,-4.5448,-9.58279,59.6639
3.61,-4.55439,-9.58183,59.6593
3.611,-4.56397,-9.58087,59.6548
3.612,-4.57355,-9.57991,59.6502
3.613,-4.58313,-9.57894,59.6456
3.614,-4.59271,-9.57798,59.641
3.615,-4.60228,-9.57701,59.6364
3.616,-4.61186,-9.57604,59.6318
3.617,-4.62144,-9.57507,59.6272
3.618,-4.63101,-9.57409,59.6226
3.619,-4.64059,-9.57311,59.618
3.62,-4.65016,-9.57214,59.6133
3.621,-4.65973,-9.57116,59.6087
3.622,-4.6693,-9.57017,59.604
3.623,-4.67887,-9.56919,59.5994
3.624,-4.68844,-9.5682,59.5947
3.625,-4.69801,-9.56722,59.59
3.626,-4.70758,-9.56623,59.5853
3.627,-4.71714,-9.56523,59.5806
3.628,-4.72671,-9.56424,59.5759
3.629,-4.73627,-9.56324,59.5711
3.63,-4.74584,-9.56225,59.5664
3.631,-4.7554,-9.56125,59.5617
3.632,-4.76496,-9.56025,59.5569
3.633,-4.77452,-9.55924,59.5521
3.634,-4.78408,-9.55824,59.5474
3.635,-4.79364,-9.55723,59.5426
3.636,-4.8032,-9.55622,59.5378
3.637,-4.81275,-9.55521,59.533
3.638,-4.82231,-9.5542,59.5282
3.639,-4.83186,-9.55318,59.5233
3.64,-4.84141,-9.55217,59.5185
3.641,-4.85097,-9.55115,59.5137
3.642,-4.86052,-9.55013,59.5088
3.643,-4.87007,-9.54911,59.504
3.644,-4.87962,-9.54808,59.4991
3.645,-4.88916,-9.54706,59.4942
3.646,-4.89871,-9.54603,59.4893
3.647,-4.90826,-9.545,59.4844
3.648,-4.9178,-9.54397,59.4795
3.649,-4.92735,-9.54293,59.4746
3.65,-4.93689,-9.5419,59.4697
3.651,-4.94643,-9.54086,59.4647
3.652,-4.95597,-9.53982,59.4598
3.653,-4.96551,-9.53878,59.4548
3.654,-4.97505,-9.53774,59.4499
3.655,-4.98459,-9.53669,59.4449
3.656,-4.99413,-9.53565,59.4399
3.657,-5.00366,-9.5346,59.4349
3.658,-5.0132,-9.53355,59.4299
3.659,-5.02273,-9.53249,59.4249
3.66,-5.03226,-9.53144,59.4199
3.661,-5.04179,-9.53038,59.4148
3.662,-5.05132,-9.52933,59.4098
3.663,-5.06085,-9.52827,59.4048
3.664,-5.07038,-9.5272,59.3997
3.665,-5.07991,-9.52614,59.3946
3.666,-5.08943,-9.52507,59.3895
3.667,-5.09896,-9.52401,59.3844
3.668,-5.10848,-9.52294,59.3794
3.669,-5.11801,-9.52187,59.3742
3.67,-5.12753,-9.52079,59.3691
3.671,-5.13705,-9.51972,59.364
3.672,-5.14657,-9.51864,59.3589
3.673,-5.15609,-9.51756,59.3537
3.674,-5.16561,-9.51648,59.3486
3.675,-5.17512,-9.5154,59.3434
3.676,-5.18464,-9.51431,59.3382
3.677,-5.19415,-9.51323,59.333
3.678,-5.20366,-9.51214,59.3278
3.679,-5.21318,-9.51105,59.3226
3.68,-5.22269,-9.50996,59.3174
3.681,-5.2322,-9.50887,59.3122
3.682,-5.24171,-9.50777,59.307
3.683,-5.25121,-9.50667,59.3017
3.684,-5.26072,-9.50557,59.2965
3.685,-5.27023,-9.50447,59.2912
3.686,-5.27973,-9.50337,59.2859
3.687,-5.28923,-9.50226,59.2807
3.688,-5.29874,-9.50116,59.2754
3.689,-5.30824,-9.50005,59.2701
3.69,-5.31774,-9.49894,59.2648
3.691,-5.32724,-9.49783,59.2594
3.692,-5.33673,-9.49671,59.2541
3.693,-5.34623,-9.4956,59.2488
3.694,-5.35573,-9.49448,59.2434
3.695,-5.36522,-9.49336,59.2381
3.696,-5.37472,-9.49224,59.2327
3.697,-5.38421,-9.49111,59.2273
3.698,-5.3937,-9.48999,59.222
3.699,-5.40319,-9.48886,59.2166
3.7,-5.41268,-9.48773,59.2112
3.701,-5.42216,-9.4866,59.2057
3.702,-5.43165,-9.48547,59.2003
3.703,-5.44114,-9.48433,59.1949
3.704,-5.45062,-9.4832,59.1895
3.705,-5.4601,-9.48206,59.184
3.706,-5.46959,-9.48092,59.1785
3.707,-5.47907,-9.47978,59.1731
3.708,-5.48855,-9.47863,59.1676
3.709,-5.49803,-9.47749,59.1621
3.71,-5.5075,-9.47634,59.1566
3.711,-5.51698,-9.47519,59.1511
3.712,-5.52646,-9.47404,59.1456
3.713,-5.53593,-9.47289,59.1401
3.714,-5.5454,-9.47173,59.1345
3.715,-5.55487,-9.47058,59.129
3.716,-5.56434,-9.46942,59.1234
3.717,-5.57381,-9.46826,59.1179
3.718,-5.58328,-9.4671,59.1123
3.719,-5.59275,-9.46593,59.1067
3.72,-5.60221,-9.46477,59.1011
3.721,-5.61168,-9.4636,59.0955
3.722,-5.62114,-9.46243,59.0899
3.723,-5.63061,-9.46126,59.0843
3.724,-5.64007,-9.46009,59.0786
3.725,-5.64953,-9.45891,59.073
3.726,-5.65899,-9.45773,59.0674
3.727,-5.66844,-9.45656,59.0617
3.728,-5.6779,-9.45538,59.056
3.729,-5.68736,-9.45419,59.0503
3.73,-5.69681,-9.45301,59.0447
3.731,-5.70626,-9.45182,59.039
3.732,-5.71571,-9.45064,59.0333
3.733,-5.72517,-9.44945,59.0275
3.734,-5.73461,-9.44826,59.0218
3.735,-5.74406,-9.44706,59.0161
3.736,-5.75351,-9.44587,59.0103
3.737,-5.76296,-9.44467,59.0046
3.738,-5.7724,-9.44347,58.9988
3.739,-5.78184,-9.44227,58.993
3.74,-5.79129,-9.44107,58.9873
3.741,-5.80073,-9.43987,58.9815
3.742,-5.81017,-9.43866,58.9757
3.743,-5.81961,-9.43745,58.9699
3.744,-5.82904,-9.43624,58.964
3.745,-5.83848,-9.43503,58.9582
3.746,-5.84791,-9.43382,58.9524
3.747,-5.85735,-9.43261,58.9465
3.748,-5.86678,-9.43139,58.9407
3.749,-5.87621,-9.43017,58.9348
3.75,-5.88564,-9.42895,58.9289
3.751,-5.89507,-9.42773,58.923
3.752,-5.9045,-9.42651,58.9171
3.753,-5.91393,-9.42528,58.9112
3.754,-5.92335,-9.42405,58.9053
3.755,-5.93278,-9.42282,58.8994
3.756,-5.9422,-9.42159,58.8935
3.757,-5.95162,-9.42036,58.8875
3.758,-5.96104,-9.41913,58.8816
3.759,-5.97046,-9.41789,58.8756
3.76,-5.97988,-9.41665,58.8696
3.761,-5.98929,-9.41541,58.8637
3.762,-5.99871,-9.41417,58.8577
3.763,-6.00812,-9.41293,58.8517
3.764,-6.01754,-9.41168,58.8457
3.765,-6.02695,-9.41043,58.8397
3.766,-6.03636,-9.40919,58.8336
3.767,-6.04577,-9.40794,58.8276
3.768,-6.05518,-9.40668,58.8215
3.769,-6.06458,-9.40543,58.8155
3.77,-6.07399,-9.40417,58.8094
3.771,-6.08339,-9.40292,58.8034
3.772,-6.09279,-9.40166,58.7973
3.773,-6.1022,-9.4004,58.7912
3.774,-6.1116,-9.39913,58.7851
3.775,-6.121,-9.39787,58.779
3.776,-6.13039,-9.3966,58.7728
3.777,-6.13979,-9.39533,58.7667
3.778,-6.14919,-9.39406,58.7606
3.779,-6.15858,-9.39279,58.7544
3.78,-6.16797,-9.39152,58.7483
3.781,-6.17736,-9.39024,58.7421
3.782,-6.18675,-9.38896,58.7359
3.783,-6.19614,-9.38769,58.7297
3.784,-6.20553,-9.38641,58.7235
3.785,-6.21492,-9.38512,58.7173
3.786,-6.2243,-9.38384,58.7111
3.787,-6.23369,-9.38255,58.7049
3.788,-6.24307,-9.38127,58.6987
3.789,-6.25245,-9.37998,58.6924
3.79,-6.26183,-9.37868,58.6862
3.791,-6.27121,-9.37739,58.6799
3.792,-6.28059,-9.3761,58.6736
3.793,-6.28996,-9.3748,58.6673
3.794,-6.29934,-9.3735,58.6611
3.795,-6.30871,-9.3722,58.6548
3.796,-6.31808,-9.3709,58.6484
3.797,-6.32745,-9.3696,58.6421
3.798,-6.33682,-9.36829,58.6358
3.799,-6.34619,-9.36698,58.6295
3.8,-6.35556,-9.36568,58.6231
3.801,-6.36492,-9.36437,58.6168
3.802,-6.37429,-9.36305,58.6104
3.803,-6.38365,-9.36174,58.604
3.804,-6.39301,-9.36042,58.5976
3.805,-6.40237,-9.35911,58.5912
3.806,-6.41173,-9.35779,58.5848
3.807,-6.42109,-9.35647,58.5784
3.808,-6.43045,-9.35514,58.572
3.809,-6.4398,-9.35382,58.5656
3.81,-6.44916,-9.35249,58.5591
3.811,-6.45851,-9.35116,58.5527
3.812,-6.46786,-9.34983,58.5462
3.813,-6.47721,-9.3485,58.5398
3.814,-6.48656,-9.34717,58.5333
3.815,-6.49591,-9.34584,58.5268
3.816,-6.50525,-9.3445,58.5203
3.817,-6.5146,-9.34316,58.5138
3.818,-6.52394,-9.34182,58.5073
3.819,-6.53328,-9.34048,58.5008
3.82,-6.54262,-9.33914,58.4942
3.821,-6.55196,-9.33779,58.4877
3.822,-6.5613,-9.33644,58.4811
3.823,-6.57063,-9.33509,58.4746
3.824,-6.57997,-9.33374,58.468
3.825,-6.5893,-9.33239,58.4614
3.826,-6.59864,-9.33104,58.4548
3.827,-6.60797,-9.32968,58.4482
3.828,-6.6173,-9.32833,58.4416
3.829,-6.62662,-9.32697,58.435
3.83,-6.63595,-9.32561,58.4284
3.831,-6.64528,-9.32424,58.4217
3.832,-6.6546,-9.32288,58.4151
3.833,-6.66392,-9.32151,58.4084
3.834,-6.67325,-9.32015,58.4018
3.835,-6.68257,-9.31878,58.3951
3.836,-6.69188,-9.31741,58.3884
3.837,-6.7012,-9.31603,58.3817
3.838,-6.71052,-9.31466,58.375
3.839,-6.71983,-9.31328,58.3683
3.84,-6.72915,-9.3119,58.3616
3.841,-6.73846,-9.31053,58.3549
3.842,-6.74777,-9.30914,58.3481
3.843,-6.75708,-9.30776,58.3414
3.844,-6.76639,-9.30638,58.3346
3.845,-6.77569,-9.30499,58.3279
3.846,-6.785,-9.3036,58.3211
3.847,-6.7943,-9.30221,58.3143
3.848,-6.8036,-9.30082,58.3075
3.849,-6.8129,-9.29943,58.3007
3.85,-6.8222,-9.29803,58.2939
3.851,-6.8315,-9.29664,58.2871
3.852,-6.8408,-9.29524,58.2802
3.853,-6.85009,-9.29384,58.2734
3.854,-6.85939,-9.29244,58.2665
3.855,-6.86868,-9.29103,58.2597
3.856,-6.87797,-9.28963,58.2528
3.857,-6.88726,-9.28822,58.2459
3.858,-6.89655,-9.28681,58.2391
3.859,-6.90583,-9.2854,58.2322
3.86,-6.91512,-9.28399,58.2253
3.861,-6.9244,-9.28258,58.2183
3.862,-6.93369,-9.28116,58.2114
3.863,-6.94297,-9.27975,58.2045
3.864,-6.95225,-9.27833,58.1975
3.865,-6.96153,-9.27691,58.1906
3.866,-6.9708,-9.27549,58.1836
3.867,-6.98008,-9.27406,58.1767
3.868,-6.98935,-9.27264,58.1697
3.869,-6.99863,-9.27121,58.1627
3.87,-7.0079,-9.26978,58.1557
3.871,-7.01717,-9.26835,58.1487
3.872,-7.02643,-9.26692,58.1417
3.873,-7.0357,-9.26549,58.1346
3.874,-7.04497,-9.26405,58.1276
3.875,-7.05423,-9.26262,58.1206
3.876,-7.06349,-9.26118,58.1135
3.877,-7.07275,-9.25974,58.1064
3.878,-7.08201,-9.2583,58.0994
3.879,-7.09127,-9.25685,58.0923
3.88,-7.10053,-9.25541,58.0852
3.881,-7.10979,-9.25396,58.0781
3.882,-7.11904,-9.25251,58.071
3.883,-7.12829,-9.25106,58.0639
3.884,-7.13754,-9.24961,58.0567
3.885,-7.14679,-9.24816,58.0496
3.886,-7.15604,-9.2467,58.0424
3.887,-7.16529,-9.24525,58.0353
3.888,-7.17453,-9.24379,58.0281
3.889,-7.18378,-9.24233,58.021
3.89,-7.19302,-9.24087,58.0138
3.891,-7.20226,-9.2394,58.0066
3.892,-7.2115,-9.23794,57.9994
3.893,-7.22074,-9.23647,57.9922
3.894,-7.22997,-9.235,57.9849
3.895,-7.23921,-9.23353,57.9777
3.896,-7.24844,-9.23206,57.9705
3.897,-7.25767,-9.23059,57.9632
3.898,-7.2669,-9.22911,57.956
3.899,-7.27613,-9.22764,57.9487
3.9,-7.28536,-9.22616,57.9414
3.901,-7.29459,-9.22468,57.9341
3.902,-7.30381,-9.2232,57.9268
3.903,-7.31304,-9.22171,57.9195
3.904,-7.32226,-9.22023,57.9122
3.905,-7.33148,-9.21874,57.9049
3.906,-7.3407,-9.21726,57.8976
3.907,-7.34991,-9.21577,57.8902
3.908,-7.35913,-9.21428,57.8829
3.909,-7.36834,-9.21278,57.8755
3.91,-7.37756,-9.21129,57.8682
3.911,-7.38677,-9.20979,57.8608
3.912,-7.39598,-9.20829,57.8534
3.913,-7.40519,-9.2068,57.846
3.914,-7.41439,-9.20529,57.8386
3.915,-7.4236,-9.20379,57.8312
3.916,-7.4328,-9.20229,57.8237
3.917,-7.442,-9.20078,57.8163
3.918,-7.4512,-9.19928,57.8089
3.919,-7.4604,-9.19777,57.8014
3.92,-7.4696,-9.19626,57.794
3.921,-7.4788,-9.19474,57.7865
3.922,-7.48799,-9.19323,57.779
3.923,-7.49719,-9.19171,57.7715
3.924,-7.50638,-9.1902,57.764
3.925,-7.51557,-9.18868,57.7565
3.926,-7.52476,-9.18716,57.749
3.927,-7.53394,-9.18564,57.7415
3.928,-7.54313,-9.18411,57.7339
3.929,-7.55231,-9.18259,57.7264
3.93,-7.5615,-9.18106,57.7189
3.931,-7.57068,-9.17953,57.7113
3.932,-7.57986,-9.178,57.7037
3.933,-7.58903,-9.17647,57.6961
3.934,-7.59821,-9.17494,57.6886
3.935,-7.60739,-9.1734,57.681
3.936,-7.61656,-9.17187,57.6733
3.937,-7.62573,-9.17033,57.6657
3.938,-7.6349,-9.16879,57.6581
3.939,-7.64407,-9.16725,57.6505
3.94,-7.65324,-9.16571,57.6428
3.941,-7.6624,-9.16416,57.6352
3.942,-7.67157,-9.16262,57.6275
3.943,-7.68073,-9.16107,57.6198
3.944,-7.68989,-9.15952,57.6122
3.945,-7.69905,-9.15797,57.6045
3.946,-7.70821,-9.15642,57.5968
3.947,-7.71736,-9.15487,57.5891
3.948,-7.72652,-9.15331,57.5813
3.949,-7.73567,-9.15175,57.5736
3.95,-7.74482,-9.15019,57.5659
3.951,-7.75397,-9.14863,57.5581
3.952,-7.76312,-9.14707,57.5504
3.953,-7.77227,-9.14551,57.5426
3.954,-7.78142,-9.14395,57.5348
3.955,-7.79056,-9.14238,57.5271
3.956,-7.7997,-9.14081,57.5193
3.957,-7.80884,-9.13924,57.5115
3.958,-7.81798,-9.13767,57.5037
3.959,-7.82712,-9.1361,57.4958
3.96,-7.83626,-9.13452,57.488
3.961,-7.84539,-9.13295,57.4802
3.962,-7.85452,-9.13137,57.4723
3.963,-7.86365,-9.12979,57.4645
3.964,-7.87278,-9.12821,57.4566
3.965,-7.88191,-9.12663,57.4487
3.966,-7.89104,-9.12505,57.4409
3.967,-7.90016,-9.12346,57.433
3.968,-7.90929,-9.12187,57.4251
3.969,-7.91841,-9.12029,57.4172
3.97,-7.92753,-9.1187,57.4092
3.971,-7.93665,-9.11711,57.4013
3.972,-7.94577,-9.11551,57.3934
3.973,-7.95488,-9.11392,57.3854
3.974,-7.964,-9.11232,57.3775
3.975,-7.97311,-9.11073,57.3695
3.976,-7.98222,-9.10913,57.3615
3.977,-7.99133,-9.10753,57.3536
3.978,-8.00044,-9.10592,57.3456
3.979,-8.00954,-9.10432,57.3376
3.98,-8.01865,-9.10271,57.3296
3.981,-8.02775,-9.10111,57.3215
3.982,-8.03685,-9.0995,57.3135
3.983,-8.04595,-9.09789,57.3055
3.984,-8.05505,-9.09628,57.2974
3.985,-8.06414,-9.09467,57.2894
3.986,-8.07324,-9.09305,57.2813
3.987,-8.08233,-9.09144,57.2732
3.988,-8.09142,-9.08982,57.2652
3.989,-8.10051,-9.0882,57.2571
3.99,-8.1096,-9.08658,57.249
3.991,-8.11869,-9.08496,57.2409
3.992,-8.12777,-9.08333,57.2327
3.993,-8.13685,-9.08171,57.2246
3.994,-8.14594,-9.08008,57.2165
3.995,-8.15502,-9.07845,57.2083
3.996,-8.1641,-9.07682,57.2002
3.997,-8.17317,-9.07519,57.192
3.998,-8.18225,-9.07356,57.1838
3.999,-8.19132,-9.07192,57.1757
4,-8.20039,-9.07029,57.1675
4.001,-8.20946,-9.06865,57.1593
4.002,-8.21853,-9.06701,57.1511
4.003,-8.2276,-9.06537,57.1428
4.004,-8.23666,-9.06373,57.1346
4.005,-8.24573,-9.06209,57.1264
4.006,-8.25479,-9.06044,57.1181
4.007,-8.26385,-9.0588,57.1099
4.008,-8.27291,-9.05715,57.1016
4.009,-8.28197,-9.0555,57.0933
4.01,-8.29102,-9.05385,57.085
4.011,-8.30008,-9.0522,57.0768
4.012,-8.30913,-9.05054,57.0685
4.013,-8.31818,-9.04889,57.0601
4.014,-8.32723,-9.04723,57.0518
4.015,-8.33627,-9.04557,57.0435
4.016,-8.34532,-9.04391,57.0352
4.017,-8.35436,-9.04225,57.0268
4.018,-8.36341,-9.04059,57.0185
4.019,-8.37245,-9.03892,57.0101
4.02,-8.38149,-9.03726,57.0017
4.021,-8.39052,-9.03559,56.9934
4.022,-8.39956,-9.03392,56.985
4.023,-8.40859,-9.03225,56.9766
4.024,-8.41762,-9.03058,56.9682
4.025,-8.42666,-9.02891,56.9597
4.026,-8.43568,-9.02723,56.9513
4.027,-8.44471,-9.02556,56.9429
4.028,-8.45374,-9.02388,56.9344
4.029,-8.46276,-9.0222,56.926
4.03,-8.47178,-9.02052,56.9175
4.031,-8.4808,-9.01884,56.909
4.032,-8.48982,-9.01715,56.9006
4.033,-8.49884,-9.01547,56.8921
4.034,-8.50786,-9.01378,56.8836
4.035,-8.51687,-9.01209,56.8751
4.036,-8.52588,-9.0104,56.8665
4.037,-8.53489,-9.00871,56.858
4.038,-8.5439,-9.00702,56.8495
4.039,-8.55291,-9.00533,56.8409
4.04,-8.56191,-9.00363,56.8324
4.041,-8.57092,-9.00193,56.8238
4.042,-8.57992,-9.00024,56.8153
4.043,-8.58892,-8.99854,56.8067
4.044,-8.59792,-8.99683,56.7981
4.045,-8.60691,-8.99513,56.7895
4.046,-8.61591,-8.99343,56.7809
4.047,-8.6249,-8.99172,56.7723
4.048,-8.63389,-8.99001,56.7636
4.049,-8.64288,-8.98831,56.755
4.05,-8.65187,-8.9866,56.7464
4.051,-8.66086,-8.98488,56.7377
4.052,-8.66984,-8.98317,56.7291
4.053,-8.67883,-8.98146,56.7204
4.054,-8.68781,-8.97974,56.7117
4.055,-8.69679,-8.97802,56.703
4.056,-8.70577,-8.97631,56.6943
4.057,-8.71474,-8.97459,56.6856
4.058,-8.72372,-8.97286,56.6769
4.059,-8.73269,-8.97114,56.6682
4.06,-8.74166,-8.96942,56.6594
4.061,-8.75063,-8.96769,56.6507
4.062,-8.7596,-8.96596,56.6419
4.063,-8.76856,-8.96424,56.6332
4.064,-8.77753,-8.9625,56.6244
4.065,-8.78649,-8.96077,56.6156
4.066,-8.79545,-8.95904,56.6069
4.067,-8.80441,-8.95731,56.5981
4.068,-8.81337,-8.95557,56.5893
4.069,-8.82232,-8.95383,56.5804
4.07,-8.83128,-8.95209,56.5716
4.071,-8.84023,-8.95035,56.5628
4.072,-8.84918,-8.94861,56.5539
4.073,-8.85813,-8.94687,56.5451
4.074,-8.86708,-8.94512,56.5362
4.075,-8.87602,-8.94338,56.5274
4.076,-8.88496,-8.94163,56.5185
4.077,-8.89391,-8.93988,56.5096
4.078,-8.90285,-8.93813,56.5007
4.079,-8.91178,-8.93638,56.4918
4.08,-8.92072,-8.93463,56.4829
4.081,-8.92965,-8.93287,56.474
4.082,-8.93859,-8.93112,56.4651
4.083,-8.94752,-8.92936,56.4561
4.084,-8.95645,-8.9276,56.4472
4.085,-8.96538,-8.92584,56.4382
4.086,-8.9743,-8.92408,56.4292
4.087,-8.98323,-8.92232,56.4203
4.088,-8.99215,-8.92055,56.4113
4.089,-9.00107,-8.91879,56.4023
4.09,-9.00999,-8.91702,56.3933
4.091,-9.0189,-8.91525,56.3843
4.092,-9.02782,-8.91348,56.3753
4.093,-9.03673,-8.91171,56.3662
4.094,-9.04564,-8.90994,56.3572
4.095,-9.05455,-8.90817,56.3482
4.096,-9.06346,-8.90639,56.3391
4.097,-9.07237,-8.90461,56.33
4.098,-9.08127,-8.90284,56.321
4.099,-9.09018,-8.90106,56.3119
4.1,-9.09908,-8.89927,56.3028
4.101,-9.10798,-8.89749,56.2937
4.102,-9.11687,-8.89571,56.2846
4.103,-9.12577,-8.89392,56.2755
4.104,-9.13466,-8.89214,56.2663
4.105,-9.14356,-8.89035,56.2572
4.106,-9.15245,-8.88856,56.2481
4.107,-9.16133,-8.88677,56.2389
4.108,-9.17022,-8.88498,56.2298
4.109,-9.17911,-8.88318,56.2206
4.11,-9.18799,-8.88139,56.2114
4.111,-9.19687,-8.87959,56.2022
4.112,-9.20575,-8.8778,56.193
4.113,-9.21463,-8.876,56.1838
4.114,-9.2235,-8.8742,56.1746
4.115,-9.23238,-8.8724,56.1654
4.116,-9.24125,-8.87059,56.1561
4.117,-9.25012,-8.86879,56.1469
4.118,-9.25899,-8.86698,56.1377
4.119,-9.26786,-8.86518,56.1284
4.12,-9.27672,-8.86337,56.1191
4.121,-9.28559,-8.86156,56.1098
4.122,-9.29445,-8.85975,56.1006
4.123,-9.30331,-8.85793,56.0913
4.124,-9.31217,-8.85612,56.082
4.125,-9.32102,-8.8543,56.0727
4.126,-9.32988,-8.85249,56.0633
4.127,-9.33873,-8.85067,56.054
4.128,-9.34758,-8.84885,56.0447
4.129,-9.35643,-8.84703,56.0353
4.13,-9.36527,-8.84521,56.026
4.131,-9.37412,-8.84338,56.0166
4.132,-9.38296,-8.84156,56.0072
4.133,-9.3918,-8.83973,55.9978
4.134,-9.40064,-8.83791,55.9884
4.135,-9.40948,-8.83608,55.979
4.136,-9.41832,-8.83425,55.9696
4.137,-9.42715,-8.83242,55.9602
4.138,-9.43599,-8.83058,55.9508
4.139,-9.44482,-8.82875,55.9414
4.14,-9.45364,-8.82691,55.9319
4.141,-9.46247,-8.82508,55.9225
4.142,-9.4713,-8.82324,55.913
4.143,-9.48012,-8.8214,55.9035
4.144,-9.48894,-8.81956,55.894
4.145,-9.49776,-8.81772,55.8846
4.146,-9.50658,-8.81587,55.8751
4.147,-9.51539,-8.81403,55.8655
4.148,-9.52421,-8.81218,55.856
4.149,-9.53302,-8.81034,55.8465
4.15,-9.54183,-8.80849,55.837
4.151,-9.55064,-8.80664,55.8274
4.152,-9.55945,-8.80479,55.8179
4.153,-9.56825,-8.80293,55.8083
4.154,-9.57705,-8.80108,55.7988
4.155,-9.58585,-8.79923,55.7892
4.156,-9.59465,-8.79737,55.7796
4.157,-9.60345,-8.79551,55.77
4.158,-9.61225,-8.79365,55.7604
4.159,-9.62104,-8.79179,55.7508
4.16,-9.62983,-8.78993,55.7412
4.161,-9.63862,-8.78807,55.7315
4.162,-9.64741,-8.7862,55.7219
4.163,-9.6562,-8.78434,55.7122
4.164,-9.66498,-8.78247,55.7026
4.165,-9.67376,-8.7806,55.6929
4.166,-9.68254,-8.77873,55.6832
4.167,-9.69132,-8.77686,55.6736
4.168,-9.7001,-8.77499,55.6639
4.169,-9.70887,-8.77312,55.6542
4.17,-9.71765,-8.77124,55.6445
4.171,-9.72642,-8.76936,55.6347
4.172,-9.73519,-8.76749,55.625
4.173,-9.74396,-8.76561,55.6153
4.174,-9.75272,-8.76373,55.6055
4.175,-9.76149,-8.76185,55.5958
4.176,-9.77025,-8.75997,55.586
4.177,-9.77901,-8.75808,55.5763
4.178,-9.78776,-8.7562,55.5665
4.179,-9.79652,-8.75431,55.5567
4.18,-9.80528,-8.75242,55.5469
4.181,-9.81403,-8.75053,55.5371
4.182,-9.82278,-8.74864,55.5273
4.183,-9.83153,-8.74675,55.5175
4.184,-9.84027,-8.74486,55.5076
4.185,-9.84902,-8.74297,55.4978
4.186,-9.85776,-8.74107,55.4879
4.187,-9.8665,-8.73917,55.4781
4.188,-9.87524,-8.73728,55.4682
4.189,-9.88398,-8.73538,55.4583
4.19,-9.89271,-8.73348,55.4484
4.191,-9.90145,-8.73157,55.4386
4.192,-9.91018,-8.72967,55.4287
4.193,-9.91891,-8.72777,55.4187
4.194,-9.92764,-8.72586,55.4088
4.195,-9.93636,-8.72396,55.3989
4.196,-9.94509,-8.72205,55.389
4.197,-9.95381,-8.72014,55.379
4.198,-9.96253,-8.71823,55.3691
4.199,-9.97125,-8.71632,55.3591
