time,velocity,acceleration,height
3.605,-5.46881,-8.00529,60.9205
3.606,-5.47682,-8.00265,60.915
3.607,-5.48482,-8.00001,60.9096
3.608,-5.49282,-7.99737,60.9041
3.609,-5.50082,-7.99473,60.8986
3.61,-5.50881,-7.99209,60.8931
3.611,-5.51681,-7.98945,60.8876
3.612,-5.5248,-7.98682,60.882
3.613,-5.53278,-7.98418,60.8765
3.614,-5.54077,-7.98155,60.871
3.615,-5.54875,-7.97891,60.8654
3.616,-5.55673,-7.97628,60.8599
3.617,-5.5647,-7.97365,60.8543
3.618,-5.57268,-7.97102,60.8488
3.619,-5.58065,-7.96839,60.8432
3.62,-5.58862,-7.96576,60.8376
3.621,-5.59658,-7.96313,60.832
3.622,-5.60454,-7.9605,60.8264
3.623,-5.61251,-7.95787,60.8208
3.624,-5.62046,-7.95525,60.8152
3.625,-5.62842,-7.95262,60.8096
3.626,-5.63637,-7.95,60.804
3.627,-5.64432,-7.94737,60.7983
3.628,-5.65227,-7.94475,60.7927
3.629,-5.66021,-7.94213,60.787
3.63,-5.66816,-7.93951,60.7814
3.631,-5.67609,-7.93689,60.7757
3.632,-5.68403,-7.93427,60.77
3.633,-5.69197,-7.93165,60.7644
3.634,-5.6999,-7.92903,60.7587
3.635,-5.70783,-7.92642,60.753
3.636,-5.71575,-7.9238,60.7473
3.637,-5.72368,-7.92119,60.7415
3.638,-5.7316,-7.91857,60.7358
3.639,-5.73952,-7.91596,60.7301
3.64,-5.74743,-7.91335,60.7243
3.641,-5.75535,-7.91074,60.7186
3.642,-5.76326,-7.90813,60.7128
3.643,-5.77116,-7.90552,60.7071
3.644,-5.77907,-7.90291,60.7013
3.645,-5.78697,-7.9003,60.6955
3.646,-5.79487,-7.89769,60.6897
3.647,-5.80277,-7.89509,60.6839
3.648,-5.81067,-7.89248,60.6781
3.649,-5.81856,-7.88988,60.6723
3.65,-5.82645,-7.88727,60.6665
3.651,-5.83434,-7.88467,60.6607
3.652,-5.84222,-7.88207,60.6549
3.653,-5.8501,-7.87947,60.649
3.654,-5.85798,-7.87687,60.6432
3.655,-5.86586,-7.87427,60.6373
3.656,-5.87373,-7.87167,60.6314
3.657,-5.88161,-7.86907,60.6256
3.658,-5.88947,-7.86647,60.6197
3.659,-5.89734,-7.86388,60.6138
3.66,-5.9052,-7.86128,60.6079
3.661,-5.91307,-7.85869,60.602
3.662,-5.92092,-7.85609,60.5961
3.663,-5.92878,-7.8535,60.5902
3.664,-5.93663,-7.85091,60.5842
3.665,-5.94448,-7.84832,60.5783
3.666,-5.95233,-7.84573,60.5723
3.667,-5.96018,-7.84314,60.5664
3.668,-5.96802,-7.84055,60.5604
3.669,-5.97586,-7.83797,60.5545
3.67,-5.9837,-7.83538,60.5485
3.671,-5.99154,-7.83279,60.5425
3.672,-5.99937,-7.83021,60.5365
3.673,-6.0072,-7.82762,60.5305
3.674,-6.01503,-7.82504,60.5245
3.675,-6.02285,-7.82246,60.5185
3.676,-6.03067,-7.81988,60.5125
3.677,-6.03849,-7.8173,60.5064
3.678,-6.04631,-7.81472,60.5004
3.679,-6.05413,-7.81214,60.4944
3.68,-6.06194,-7.80956,60.4883
3.681,-6.06975,-7.80698,60.4822
3.682,-6.07755,-7.80441,60.4762
3.683,-6.08536,-7.80183,60.4701
3.684,-6.09316,-7.79926,60.464
3.685,-6.10096,-7.79668,60.4579
3.686,-6.10876,-7.79411,60.4518
3.687,-6.11655,-7.79154,60.4457
3.688,-6.12434,-7.78897,60.4396
3.689,-6.13213,-7.7864,60.4335
3.69,-6.13992,-7.78383,60.4273
3.691,-6.1477,-7.78126,60.4212
3.692,-6.15548,-7.77869,60.415
3.693,-6.16326,-7.77612,60.4089
3.694,-6.17104,-7.77356,60.4027
3.695,-6.17881,-7.77099,60.3965
3.696,-6.18658,-7.76843,60.3904
3.697,-6.19435,-7.76586,60.3842
3.698,-6.20212,-7.7633,60.378
3.699,-6.20988,-7.76074,60.3718
3.7,-6.21764,-7.75818,60.3656
3.701,-6.2254,-7.75562,60.3594
3.702,-6.23315,-7.75306,60.3531
3.703,-6.24091,-7.7505,60.3469
3.704,-6.24866,-7.74794,60.3407
3.705,-6.25641,-7.74539,60.3344
3.706,-6.26415,-7.74283,60.3282
3.707,-6.27189,-7.74027,60.3219
3.708,-6.27963,-7.73772,60.3156
3.709,-6.28737,-7.73517,60.3093
3.71,-6.29511,-7.73261,60.3031
3.711,-6.30284,-7.73006,60.2968
3.712,-6.31057,-7.72751,60.2905
3.713,-6.3183,-7.72496,60.2841
3.714,-6.32602,-7.72241,60.2778
3.715,-6.33374,-7.71986,60.2715
3.716,-6.34146,-7.71732,60.2652
3.717,-6.34918,-7.71477,60.2588
3.718,-6.3569,-7.71222,60.2525
3.719,-6.36461,-7.70968,60.2461
3.72,-6.37232,-7.70713,60.2398
3.721,-6.38003,-7.70459,60.2334
3.722,-6.38773,-7.70205,60.227
3.723,-6.39543,-7.69951,60.2206
3.724,-6.40313,-7.69697,60.2142
3.725,-6.41083,-7.69443,60.2078
3.726,-6.41852,-7.69189,60.2014
3.727,-6.42622,-7.68935,60.195
3.728,-6.4339,-7.68681,60.1886
3.729,-6.44159,-7.68427,60.1821
3.73,-6.44928,-7.68174,60.1757
3.731,-6.45696,-7.6792,60.1692
3.732,-6.46464,-7.67667,60.1628
3.733,-6.47231,-7.67414,60.1563
3.734,-6.47999,-7.6716,60.1498
3.735,-6.48766,-7.66907,60.1434
3.736,-6.49533,-7.66654,60.1369
3.737,-6.50299,-7.66401,60.1304
3.738,-6.51066,-7.66148,60.1239
3.739,-6.51832,-7.65895,60.1174
3.74,-6.52598,-7.65643,60.1108
3.741,-6.53364,-7.6539,60.1043
3.742,-6.54129,-7.65137,60.0978
3.743,-6.54894,-7.64885,60.0912
3.744,-6.55659,-7.64633,60.0847
3.745,-6.56424,-7.6438,60.0781
3.746,-6.57188,-7.64128,60.0716
3.747,-6.57952,-7.63876,60.065
3.748,-6.58716,-7.63624,60.0584
3.749,-6.5948,-7.63372,60.0518
3.75,-6.60243,-7.6312,60.0452
3.751,-6.61006,-7.62868,60.0386
3.752,-6.61769,-7.62616,60.032
3.753,-6.62532,-7.62365,60.0254
3.754,-6.63294,-7.62113,60.0188
3.755,-6.64056,-7.61861,60.0122
3.756,-6.64818,-7.6161,60.0055
3.757,-6.6558,-7.61359,59.9989
3.758,-6.66341,-7.61108,59.9922
3.759,-6.67102,-7.60856,59.9855
3.76,-6.67863,-7.60605,59.9789
3.761,-6.68623,-7.60354,59.9722
3.762,-6.69384,-7.60103,59.9655
3.763,-6.70144,-7.59853,59.9588
3.764,-6.70904,-7.59602,59.9521
3.765,-6.71663,-7.59351,59.9454
3.766,-6.72423,-7.591,59.9387
3.767,-6.73182,-7.5885,59.932
3.768,-6.73941,-7.586,59.9252
3.769,-6.74699,-7.58349,59.9185
3.77,-6.75458,-7.58099,59.9117
3.771,-6.76216,-7.57849,59.905
3.772,-6.76974,-7.57599,59.8982
3.773,-6.77731,-7.57349,59.8915
3.774,-6.78489,-7.57099,59.8847
3.775,-6.79246,-7.56849,59.8779
3.776,-6.80002,-7.56599,59.8711
3.777,-6.80759,-7.5635,59.8643
3.778,-6.81515,-7.561,59.8575
3.779,-6.82272,-7.5585,59.8507
3.78,-6.83027,-7.55601,59.8439
3.781,-6.83783,-7.55352,59.837
3.782,-6.84538,-7.55102,59.8302
3.783,-6.85293,-7.54853,59.8233
3.784,-6.86048,-7.54604,59.8165
3.785,-6.86803,-7.54355,59.8096
3.786,-6.87557,-7.54106,59.8028
3.787,-6.88311,-7.53857,59.7959
3.788,-6.89065,-7.53608,59.789
3.789,-6.89819,-7.5336,59.7821
3.79,-6.90572,-7.53111,59.7752
3.791,-6.91325,-7.52863,59.7683
3.792,-6.92078,-7.52614,59.7614
3.793,-6.92831,-7.52366,59.7545
3.794,-6.93583,-7.52118,59.7475
3.795,-6.94335,-7.51869,59.7406
3.796,-6.95087,-7.51621,59.7337
3.797,-6.95839,-7.51373,59.7267
3.798,-6.9659,-7.51125,59.7198
3.799,-6.97341,-7.50877,59.7128
3.8,-6.98092,-7.5063,59.7058
3.801,-6.98843,-7.50382,59.6988
3.802,-6.99593,-7.50134,59.6919
3.803,-7.00343,-7.49887,59.6849
3.804,-7.01093,-7.49639,59.6779
3.805,-7.01843,-7.49392,59.6708
3.806,-7.02592,-7.49145,59.6638
3.807,-7.03341,-7.48897,59.6568
3.808,-7.0409,-7.4865,59.6498
3.809,-7.04839,-7.48403,59.6427
3.81,-7.05587,-7.48156,59.6357
3.811,-7.06335,-7.47909,59.6286
3.812,-7.07083,-7.47662,59.6216
3.813,-7.07831,-7.47416,59.6145
3.814,-7.08578,-7.47169,59.6074
3.815,-7.09326,-7.46923,59.6003
3.816,-7.10073,-7.46676,59.5932
3.817,-7.10819,-7.4643,59.5861
3.818,-7.11566,-7.46183,59.579
3.819,-7.12312,-7.45937,59.5719
3.82,-7.13058,-7.45691,59.5648
3.821,-7.13803,-7.45445,59.5576
3.822,-7.14549,-7.45199,59.5505
3.823,-7.15294,-7.44953,59.5434
3.824,-7.16039,-7.44707,59.5362
3.825,-7.16784,-7.44461,59.5291
3.826,-7.17528,-7.44216,59.5219
3.827,-7.18272,-7.4397,59.5147
3.828,-7.19016,-7.43725,59.5075
3.829,-7.1976,-7.43479,59.5003
3.83,-7.20504,-7.43234,59.4931
3.831,-7.21247,-7.42989,59.4859
3.832,-7.2199,-7.42743,59.4787
3.833,-7.22733,-7.42498,59.4715
3.834,-7.23475,-7.42253,59.4643
3.835,-7.24217,-7.42008,59.457
3.836,-7.24959,-7.41763,59.4498
3.837,-7.25701,-7.41519,59.4425
3.838,-7.26443,-7.41274,59.4353
3.839,-7.27184,-7.41029,59.428
3.84,-7.27925,-7.40785,59.4208
3.841,-7.28666,-7.4054,59.4135
3.842,-7.29406,-7.40296,59.4062
3.843,-7.30147,-7.40052,59.3989
3.844,-7.30887,-7.39807,59.3916
3.845,-7.31626,-7.39563,59.3843
3.846,-7.32366,-7.39319,59.377
3.847,-7.33105,-7.39075,59.3696
3.848,-7.33844,-7.38831,59.3623
3.849,-7.34583,-7.38588,59.355
3.85,-7.35322,-7.38344,59.3476
3.851,-7.3606,-7.381,59.3403
3.852,-7.36798,-7.37857,59.3329
3.853,-7.37536,-7.37613,59.3255
3.854,-7.38274,-7.3737,59.3182
3.855,-7.39011,-7.37126,59.3108
3.856,-7.39748,-7.36883,59.3034
3.857,-7.40485,-7.3664,59.296
3.858,-7.41222,-7.36397,59.2886
3.859,-7.41958,-7.36154,59.2812
3.86,-7.42694,-7.35911,59.2738
3.861,-7.4343,-7.35668,59.2663
3.862,-7.44166,-7.35425,59.2589
3.863,-7.44901,-7.35183,59.2515
3.864,-7.45636,-7.3494,59.244
3.865,-7.46371,-7.34697,59.2366
3.866,-7.47106,-7.34455,59.2291
3.867,-7.47841,-7.34213,59.2216
3.868,-7.48575,-7.3397,59.2141
3.869,-7.49309,-7.33728,59.2067
3.87,-7.50042,-7.33486,59.1992
3.871,-7.50776,-7.33244,59.1917
3.872,-7.51509,-7.33002,59.1842
3.873,-7.52242,-7.3276,59.1766
3.874,-7.52975,-7.32518,59.1691
3.875,-7.53707,-7.32277,59.1616
3.876,-7.5444,-7.32035,59.1541
3.877,-7.55172,-7.31793,59.1465
3.878,-7.55904,-7.31552,59.139
3.879,-7.56635,-7.3131,59.1314
3.88,-7.57366,-7.31069,59.1238
3.881,-7.58097,-7.30828,59.1163
3.882,-7.58828,-7.30587,59.1087
3.883,-7.59559,-7.30346,59.1011
3.884,-7.60289,-7.30105,59.0935
3.885,-7.61019,-7.29864,59.0859
3.886,-7.61749,-7.29623,59.0783
3.887,-7.62479,-7.29382,59.0707
3.888,-7.63208,-7.29141,59.063
3.889,-7.63937,-7.28901,59.0554
3.89,-7.64666,-7.2866,59.0478
3.891,-7.65395,-7.2842,59.0401
3.892,-7.66123,-7.28179,59.0325
3.893,-7.66851,-7.27939,59.0248
3.894,-7.67579,-7.27699,59.0171
3.895,-7.68307,-7.27459,59.0095
3.896,-7.69035,-7.27219,59.0018
3.897,-7.69762,-7.26979,58.9941
3.898,-7.70489,-7.26739,58.9864
3.899,-7.71216,-7.26499,58.9787
3.9,-7.71942,-7.26259,58.971
3.901,-7.72668,-7.26019,58.9633
3.902,-7.73394,-7.2578,58.9555
3.903,-7.7412,-7.2554,58.9478
3.904,-7.74846,-7.25301,58.94
3.905,-7.75571,-7.25062,58.9323
3.906,-7.76296,-7.24822,58.9245
3.907,-7.77021,-7.24583,58.9168
3.908,-7.77745,-7.24344,58.909
3.909,-7.7847,-7.24105,58.9012
3.91,-7.79194,-7.23866,58.8934
3.911,-7.79918,-7.23627,58.8857
3.912,-7.80641,-7.23388,58.8779
3.913,-7.81365,-7.2315,58.8701
3.914,-7.82088,-7.22911,58.8622
3.915,-7.82811,-7.22672,58.8544
3.916,-7.83533,-7.22434,58.8466
3.917,-7.84256,-7.22196,58.8388
3.918,-7.84978,-7.21957,58.8309
3.919,-7.857,-7.21719,58.8231
3.92,-7.86422,-7.21481,58.8152
3.921,-7.87143,-7.21243,58.8073
3.922,-7.87864,-7.21005,58.7995
3.923,-7.88585,-7.20767,58.7916
3.924,-7.89306,-7.20529,58.7837
3.925,-7.90027,-7.20291,58.7758
3.926,-7.90747,-7.20053,58.7679
3.927,-7.91467,-7.19816,58.76
3.928,-7.92187,-7.19578,58.7521
3.929,-7.92907,-7.19341,58.7442
3.93,-7.93626,-7.19103,58.7362
3.931,-7.94345,-7.18866,58.7283
3.932,-7.95064,-7.18629,58.7204
3.933,-7.95782,-7.18392,58.7124
3.934,-7.96501,-7.18155,58.7045
3.935,-7.97219,-7.17918,58.6965
3.936,-7.97937,-7.17681,58.6885
3.937,-7.98655,-7.17444,58.6805
3.938,-7.99372,-7.17207,58.6725
3.939,-8.00089,-7.16971,58.6646
3.94,-8.00806,-7.16734,58.6566
3.941,-8.01523,-7.16497,58.6485
3.942,-8.02239,-7.16261,58.6405
3.943,-8.02956,-7.16025,58.6325
3.944,-8.03672,-7.15788,58.6245
3.945,-8.04388,-7.15552,58.6164
3.946,-8.05103,-7.15316,58.6084
3.947,-8.05818,-7.1508,58.6003
3.948,-8.06533,-7.14844,58.5923
3.949,-8.07248,-7.14608,58.5842
3.95,-8.07963,-7.14372,58.5761
3.951,-8.08677,-7.14136,58.5681
3.952,-8.09391,-7.13901,58.56
3.953,-8.10105,-7.13665,58.5519
3.954,-8.10819,-7.1343,58.5438
3.955,-8.11532,-7.13194,58.5357
3.956,-8.12246,-7.12959,58.5276
3.957,-8.12959,-7.12724,58.5194
3.958,-8.13671,-7.12488,58.5113
3.959,-8.14384,-7.12253,58.5032
3.96,-8.15096,-7.12018,58.495
3.961,-8.15808,-7.11783,58.4869
3.962,-8.1652,-7.11548,58.4787
3.963,-8.17231,-7.11314,58.4706
3.964,-8.17943,-7.11079,58.4624
3.965,-8.18654,-7.10844,58.4542
3.966,-8.19365,-7.1061,58.446
3.967,-8.20075,-7.10375,58.4378
3.968,-8.20786,-7.10141,58.4296
3.969,-8.21496,-7.09906,58.4214
3.97,-8.22206,-7.09672,58.4132
3.971,-8.22915,-7.09438,58.405
3.972,-8.23625,-7.09204,58.3968
3.973,-8.24334,-7.0897,58.3885
3.974,-8.25043,-7.08736,58.3803
3.975,-8.25752,-7.08502,58.372
3.976,-8.2646,-7.08268,58.3638
3.977,-8.27168,-7.08034,58.3555
3.978,-8.27877,-7.07801,58.3472
3.979,-8.28584,-7.07567,58.3389
3.98,-8.29292,-7.07334,58.3307
3.981,-8.29999,-7.071,58.3224
3.982,-8.30706,-7.06867,58.3141
3.983,-8.31413,-7.06634,58.3058
3.984,-8.3212,-7.064,58.2974
3.985,-8.32826,-7.06167,58.2891
3.986,-8.33532,-7.05934,58.2808
3.987,-8.34238,-7.05701,58.2725
3.988,-8.34944,-7.05468,58.2641
3.989,-8.35649,-7.05236,58.2558
3.99,-8.36355,-7.05003,58.2474
3.991,-8.3706,-7.0477,58.2391
3.992,-8.37764,-7.04538,58.2307
3.993,-8.38469,-7.04305,58.2223
3.994,-8.39173,-7.04073,58.2139
3.995,-8.39877,-7.0384,58.2055
3.996,-8.40581,-7.03608,58.1971
3.997,-8.41285,-7.03376,58.1887
3.998,-8.41988,-7.03144,58.1803
3.999,-8.42691,-7.02912,58.1719
4,-8.43394,-7.0268,58.1635
4.001,-8.44097,-7.02448,58.155
4.002,-8.44799,-7.02216,58.1466
4.003,-8.45502,-7.01984,58.1381
4.004,-8.46204,-7.01753,58.1297
4.005,-8.46905,-7.01521,58.1212
4.006,-8.47607,-7.0129,58.1128
4.007,-8.48308,-7.01058,58.1043
4.008,-8.49009,-7.00827,58.0958
4.009,-8.4971,-7.00596,58.0873
4.01,-8.50411,-7.00364,58.0788
4.011,-8.51111,-7.00133,58.0703
4.012,-8.51811,-6.99902,58.0618
4.013,-8.52511,-6.99671,58.0533
4.014,-8.53211,-6.9944,58.0447
4.015,-8.5391,-6.9921,58.0362
4.016,-8.54609,-6.98979,58.0277
4.017,-8.55308,-6.98748,58.0191
4.018,-8.56007,-6.98518,58.0106
4.019,-8.56706,-6.98287,58.002
4.02,-8.57404,-6.98057,57.9935
4.021,-8.58102,-6.97826,57.9849
4.022,-8.588,-6.97596,57.9763
4.023,-8.59497,-6.97366,57.9677
4.024,-8.60195,-6.97136,57.9591
4.025,-8.60892,-6.96906,57.9505
4.026,-8.61589,-6.96676,57.9419
4.027,-8.62285,-6.96446,57.9333
4.028,-8.62982,-6.96216,57.9247
4.029,-8.63678,-6.95986,57.916
4.03,-8.64374,-6.95757,57.9074
4.031,-8.6507,-6.95527,57.8988
4.032,-8.65765,-6.95297,57.8901
4.033,-8.66461,-6.95068,57.8814
4.034,-8.67156,-6.94839,57.8728
4.035,-8.67851,-6.94609,57.8641
4.036,-8.68545,-6.9438,57.8554
4.037,-8.6924,-6.94151,57.8467
4.038,-8.69934,-6.93922,57.8381
4.039,-8.70628,-6.93693,57.8294
4.04,-8.71321,-6.93464,57.8206
4.041,-8.72015,-6.93235,57.8119
4.042,-8.72708,-6.93006,57.8032
4.043,-8.73401,-6.92778,57.7945
4.044,-8.74094,-6.92549,57.7858
4.045,-8.74786,-6.9232,57.777
4.046,-8.75479,-6.92092,57.7683
4.047,-8.76171,-6.91864,57.7595
4.048,-8.76863,-6.91635,57.7507
4.049,-8.77554,-6.91407,57.742
4.05,-8.78246,-6.91179,57.7332
4.051,-8.78937,-6.90951,57.7244
4.052,-8.79628,-6.90723,57.7156
4.053,-8.80319,-6.90495,57.7068
4.054,-8.81009,-6.90267,57.698
4.055,-8.81699,-6.90039,57.6892
4.056,-8.82389,-6.89812,57.6804
4.057,-8.83079,-6.89584,57.6716
4.058,-8.83769,-6.89356,57.6628
4.059,-8.84458,-6.89129,57.6539
4.06,-8.85147,-6.88901,57.6451
4.061,-8.85836,-6.88674,57.6362
4.062,-8.86525,-6.88447,57.6274
4.063,-8.87213,-6.8822,57.6185
4.064,-8.87901,-6.87993,57.6096
4.065,-8.88589,-6.87765,57.6007
4.066,-8.89277,-6.87539,57.5919
4.067,-8.89965,-6.87312,57.583
4.068,-8.90652,-6.87085,57.5741
4.069,-8.91339,-6.86858,57.5652
4.07,-8.92026,-6.86631,57.5562
4.071,-8.92713,-6.86405,57.5473
4.072,-8.93399,-6.86178,57.5384
4.073,-8.94085,-6.85952,57.5295
4.074,-8.94771,-6.85726,57.5205
4.075,-8.95457,-6.85499,57.5116
4.076,-8.96142,-6.85273,57.5026
4.077,-8.96828,-6.85047,57.4937
4.078,-8.97513,-6.84821,57.4847
4.079,-8.98198,-6.84595,57.4757
4.08,-8.98882,-6.84369,57.4667
4.081,-8.99567,-6.84143,57.4577
4.082,-9.00251,-6.83917,57.4487
4.083,-9.00935,-6.83692,57.4397
4.084,-9.01618,-6.83466,57.4307
4.085,-9.02302,-6.8324,57.4217
4.086,-9.02985,-6.83015,57.4127
4.087,-9.03668,-6.8279,57.4037
4.088,-9.04351,-6.82564,57.3946
4.089,-9.05033,-6.82339,57.3856
4.09,-9.05716,-6.82114,57.3765
4.091,-9.06398,-6.81889,57.3675
4.092,-9.0708,-6.81664,57.3584
4.093,-9.07761,-6.81439,57.3493
4.094,-9.08443,-6.81214,57.3403
4.095,-9.09124,-6.80989,57.3312
4.096,-9.09805,-6.80764,57.3221
4.097,-9.10486,-6.8054,57.313
4.098,-9.11166,-6.80315,57.3039
4.099,-9.11847,-6.80091,57.2948
4.1,-9.12527,-6.79866,57.2857
4.101,-9.13207,-6.79642,57.2765
4.102,-9.13886,-6.79418,57.2674
4.103,-9.14566,-6.79193,57.2583
4.104,-9.15245,-6.78969,57.2491
4.105,-9.15924,-6.78745,57.24
4.106,-9.16603,-6.78521,57.2308
4.107,-9.17281,-6.78297,57.2216
4.108,-9.17959,-6.78073,57.2125
4.109,-9.18637,-6.7785,57.2033
4.11,-9.19315,-6.77626,57.1941
4.111,-9.19993,-6.77402,57.1849
4.112,-9.2067,-6.77179,57.1757
4.113,-9.21348,-6.76955,57.1665
4.114,-9.22024,-6.76732,57.1573
4.115,-9.22701,-6.76509,57.1481
4.116,-9.23378,-6.76285,57.1388
4.117,-9.24054,-6.76062,57.1296
4.118,-9.2473,-6.75839,57.1204
4.119,-9.25406,-6.75616,57.1111
4.12,-9.26082,-6.75393,57.1019
4.121,-9.26757,-6.7517,57.0926
4.122,-9.27432,-6.74947,57.0833
4.123,-9.28107,-6.74725,57.0741
4.124,-9.28782,-6.74502,57.0648
4.125,-9.29456,-6.74279,57.0555
4.126,-9.30131,-6.74057,57.0462
4.127,-9.30805,-6.73834,57.0369
4.128,-9.31478,-6.73612,57.0276
4.129,-9.32152,-6.7339,57.0183
4.13,-9.32825,-6.73168,57.009
4.131,-9.33499,-6.72945,56.9996
4.132,-9.34172,-6.72723,56.9903
4.133,-9.34844,-6.72501,56.9809
4.134,-9.35517,-6.72279,56.9716
4.135,-9.36189,-6.72058,56.9622
4.136,-9.36861,-6.71836,56.9529
4.137,-9.37533,-6.71614,56.9435
4.138,-9.38205,-6.71393,56.9341
4.139,-9.38876,-6.71171,56.9248
4.14,-9.39547,-6.70949,56.9154
4.141,-9.40218,-6.70728,56.906
4.142,-9.40889,-6.70507,56.8966
4.143,-9.41559,-6.70285,56.8872
4.144,-9.4223,-6.70064,56.8777
4.145,-9.429,-6.69843,56.8683
4.146,-9.43569,-6.69622,56.8589
4.147,-9.44239,-6.69401,56.8495
4.148,-9.44909,-6.6918,56.84
4.149,-9.45578,-6.68959,56.8306
4.15,-9.46247,-6.68739,56.8211
4.151,-9.46915,-6.68518,56.8116
4.152,-9.47584,-6.68297,56.8022
4.153,-9.48252,-6.68077,56.7927
4.154,-9.4892,-6.67856,56.7832
4.155,-9.49588,-6.67636,56.7737
4.156,-9.50256,-6.67416,56.7642
4.157,-9.50923,-6.67195,56.7547
4.158,-9.5159,-6.66975,56.7452
4.159,-9.52257,-6.66755,56.7357
4.16,-9.52924,-6.66535,56.7262
4.161,-9.53591,-6.66315,56.7167
4.162,-9.54257,-6.66095,56.7071
4.163,-9.54923,-6.65875,56.6976
4.164,-9.55589,-6.65656,56.688
4.165,-9.56255,-6.65436,56.6785
4.166,-9.5692,-6.65216,56.6689
4.167,-9.57585,-6.64997,56.6593
4.168,-9.5825,-6.64777,56.6498
4.169,-9.58915,-6.64558,56.6402
4.17,-9.5958,-6.64339,56.6306
4.171,-9.60244,-6.6412,56.621
4.172,-9.60908,-6.639,56.6114
4.173,-9.61572,-6.63681,56.6018
4.174,-9.62236,-6.63462,56.5922
4.175,-9.62899,-6.63243,56.5825
4.176,-9.63562,-6.63024,56.5729
4.177,-9.64225,-6.62806,56.5633
4.178,-9.64888,-6.62587,56.5536
4.179,-9.65551,-6.62368,56.544
4.18,-9.66213,-6.6215,56.5343
4.181,-9.66875,-6.61931,56.5247
4.182,-9.67537,-6.61713,56.515
4.183,-9.68199,-6.61494,56.5053
4.184,-9.6886,-6.61276,56.4956
4.185,-9.69522,-6.61058,56.486
4.186,-9.70183,-6.6084,56.4763
4.187,-9.70844,-6.60622,56.4666
4.188,-9.71504,-6.60404,56.4569
4.189,-9.72165,-6.60186,56.4471
4.19,-9.72825,-6.59968,56.4374
4.191,-9.73485,-6.5975,56.4277
4.192,-9.74144,-6.59532,56.418
4.193,-9.74804,-6.59315,56.4082
4.194,-9.75463,-6.59097,56.3985
4.195,-9.76122,-6.5888,56.3887
4.196,-9.76781,-6.58662,56.3789
4.197,-9.7744,-6.58445,56.3692
4.198,-9.78098,-6.58228,56.3594
4.199,-9.78757,-6.5801,56.3496
4.2,-9.79415,-6.57793,56.3398
4.201,-9.80072,-6.57576,56.33
4.202,-9.8073,-6.57359,56.3202
4.203,-9.81387,-6.57142,56.3104
4.204,-9.82045,-6.56925,56.3006
4.205,-9.82701,-6.56709,56.2908
4.206,-9.83358,-6.56492,56.281
4.207,-9.84015,-6.56275,56.2711
4.208,-9.84671,-6.56059,56.2613
4.209,-9.85327,-6.55842,56.2515
4.21,-9.85983,-6.55626,56.2416
4.211,-9.86638,-6.55409,56.2317
4.212,-9.87294,-6.55193,56.2219
4.213,-9.87949,-6.54977,56.212
4.214,-9.88604,-6.54761,56.2021
4.215,-9.89259,-6.54545,56.1922
4.216,-9.89913,-6.54329,56.1823
4.217,-9.90568,-6.54113,56.1724
4.218,-9.91222,-6.53897,56.1625
4.219,-9.91876,-6.53681,56.1526
4.22,-9.92529,-6.53465,56.1427
4.221,-9.93183,-6.5325,56.1328
4.222,-9.93836,-6.53034,56.1229
4.223,-9.94489,-6.52819,56.1129
4.224,-9.95142,-6.52603,56.103
4.225,-9.95795,-6.52388,56.093
4.226,-9.96447,-6.52173,56.0831
4.227,-9.97099,-6.51957,56.0731
4.228,-9.97751,-6.51742,56.0631
4.229,-9.98403,-6.51527,56.0531
4.23,-9.99054,-6.51312,56.0432
4.231,-9.99706,-6.51097,56.0332
4.232,-10.0036,-6.50882,56.0232
4.233,-10.0101,-6.50667,56.0132
4.234,-10.0166,-6.50453,56.0032
4.235,-10.0231,-6.50238,55.9931
4.236,-10.0296,-6.50024,55.9831
4.237,-10.0361,-6.49809,55.9731
4.238,-10.0426,-6.49595,55.9631
4.239,-10.0491,-6.4938,55.953
4.24,-10.0556,-6.49166,55.943
4.241,-10.0621,-6.48952,55.9329
4.242,-10.0686,-6.48738,55.9228
4.243,-10.075,-6.48523,55.9128
4.244,-10.0815,-6.48309,55.9027
4.245,-10.088,-6.48096,55.8926
4.246,-10.0945,-6.47882,55.8825
4.247,-10.101,-6.47668,55.8724
4.248,-10.1075,-6.47454,55.8623
4.249,-10.1139,-6.4724,55.8522
4.25,-10.1204,-6.47027,55.8421
4.251,-10.1269,-6.46813,55.832
4.252,-10.1333,-6.466,55.8219
4.253,-10.1398,-6.46387,55.8117
4.254,-10.1463,-6.46173,55.8016
4.255,-10.1527,-6.4596,55.7914
4.256,-10.1592,-6.45747,55.7813
4.257,-10.1656,-6.45534,55.7711
4.258,-10.1721,-6.45321,55.761
4.259,-10.1786,-6.45108,55.7508
4.26,-10.185,-6.44895,55.7406
4.261,-10.1915,-6.44682,55.7304
4.262,-10.1979,-6.44469,55.7202
4.263,-10.2043,-6.44257,55.71
4.264,-10.2108,-6.44044,55.6998
4.265,-10.2172,-6.43831,55.6896
4.266,-10.2237,-6.43619,55.6794
4.267,-10.2301,-6.43407,55.6692
4.268,-10.2365,-6.43194,55.659
4.269,-10.243,-6.42982,55.6487
4.27,-10.2494,-6.4277,55.6385
4.271,-10.2558,-6.42558,55.6282
4.272,-10.2623,-6.42346,55.618
4.273,-10.2687,-6.42134,55.6077
4.274,-10.2751,-6.41922,55.5974
